P38117	Beta-ETF|Electron transfer flavoprotein subunit beta
P50549	ETS translocation variant 1|Ets-related protein 81
Q86VI1	Exocyst complex component 3-like protein|Protein Jiangli
Q658L1	Protein FAM154B
Q96A26	Protein FAM162A|E2-induced gene 5 protein|Growth and transformation-dependent protein
Q5W0A0	Protein FAM194B
Q7Z5A8	Protein FAM19A3|Chemokine-like protein TAFA-3
A6NDY2	Putative protein FAM90A10P
Q8N5T8	Protein FAM27L
Q9H4H8	Protein FAM83D|Spindle protein CHICA
Q9UBU6	Autosomal highly conserved protein|Protein FAM8A1
P23142	FIBL-1|Fibulin-1
Q5XX13	F-box WD repeat-containing protein 10|F-box and WD-40 domain-containing protein 10|Ubiquitin ligase-specificity factor
Q6P3S6	F-box only protein 42|Just one F-box and Kelch domain-containing protein
Q9NRD1	F-box protein that recognizes sugar chains 2|F-box only protein 6|F-box G-domain protein 2
Q96PJ5	IFGP family protein 2|FcR-like protein 4|Fc receptor homolog 4|Fc receptor-like protein 4|Immune receptor translocation-associated protein 1|FcRL4
Q9UK73	Protein fem-1 homolog B|Fem-1-like death receptor-binding protein alpha|FEM1b|Fem-1-like in apoptotic pathway protein alpha|FEM1-beta
P09769	Gardner-Rasheed feline sarcoma viral v-fgr oncogene homolog|p58-Fgr|Tyrosine-protein kinase Fgr|p55-Fgr|Proto-oncogene c-Fgr|p58c-Fgr
Q96SL8	Flt3-interacting zinc finger protein 1|Zinc finger protein 798
Q99958	Mesenchyme fork head protein 1|Transcription factor FKH-14|Forkhead box protein C2|Forkhead-related protein FKHL14
Q12946	Forkhead-related activator 1|Forkhead box protein F1|Forkhead-related protein FKHL5|Forkhead-related transcription factor 1
O15353	Forkhead box protein N1|Winged-helix transcription factor nude
Q5SZK8	FRAS1-related extracellular matrix protein 2|ECM3 homolog
O95954	LCHC1|Formimidoyltransferase-cyclodeaminase|Formiminotransferase-cyclodeaminase
Q4VC44	FLYWCH-type zinc finger-containing protein 1
Q9HAV0	Guanine nucleotide-binding protein subunit beta-4|Transducin beta chain 4
P16260	Mitochondrial solute carrier protein homolog|Graves disease carrier protein|Solute carrier family 25 member 16|GDC|Graves disease autoantigen
Q9UJY5	Gamma-adaptin-related protein 1|Golgi-localized gamma ear-containing ARF-binding protein 1|ADP-ribosylation factor-binding protein GGA1
Q9H3C7	Laryngeal carcinoma-related protein 1|Protein ZNF403|Gametogenetin-binding protein 2
Q9H1K4	Mitochondrial glutamate carrier 2|GC-2|Solute carrier family 25 member 18|Glutamate H + symporter 2
Q14161	ARF GTPase-activating protein GIT2|Cool-interacting tyrosine-phosphorylated protein 2|ARF GAP GIT2|G protein-coupled receptor kinase-interactor 2|GRK-interacting protein 2
Q9H4A5	GPP34-related protein|Golgi phosphoprotein 3-like
Q8IXK2	UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 12|Polypeptide N-acetylgalactosaminyltransferase 12|Protein-UDP acetylgalactosaminyltransferase 12|Polypeptide GalNAc transferase 12
A6NH11	Glycolipid transfer protein domain-containing protein 2
Q8WU03	Acyl-CoA:glycine N-acyltransferase-like protein 2|Glycine N-acyltransferase-like protein 2
Q6P2S7	Grp94-neighboring nucleotidase|TPR repeat protein GNN|Tetratricopeptide repeat protein GNN
P0CJ92	Golgin subfamily A member 8H
Q86SQ4	Vascular inducible G protein-coupled receptor|G-protein coupled receptor 126|Developmentally regulated G-protein-coupled receptor
Q8NGU9	Probable G-protein coupled receptor 150
Q86WP2	Vascular wall-linked protein|Vasculin|GC-rich promoter-binding protein 1
P40197	Platelet glycoprotein V|GPV|Glycoprotein 5
Q16099	Glutamate receptor KA-1|GluK4|Excitatory amino acid receptor 1|Glutamate receptor ionotropic kainate 4
P08263	Glutathione S-transferase A1|GSTA1-1|GST-epsilon|GST class-alpha member 1|GTH1|GST HA subunit 1
Q4AE62	Mat-Xa|Glycosyltransferase-like domain-containing protein 1
P16403	Histone H1s-1|Histone H1c|Histone H1d|Histone H1 2
O75367	mH2A1|Histone macroH2A1|Medulloblastoma antigen MU-MB-50 205|Histone H2A y|Core histone macro-H2A 1
Q7Z4H7	HAUS augmin-like complex subunit 6
P69891	Hemoglobin gamma-1 chain|Hemoglobin subunit gamma-1|Gamma-1-globin|Hemoglobin gamma-A chain|Hb F Agamma
Q6B0K9	Hemoglobin mu chain|Hemoglobin subunit mu|Mu-globin
Q9NRV9	Heme-binding protein 1|p22HBP
O94992	Cardiac lineage protein 1|Estrogen down-regulated gene 1 protein|Menage a quatre protein 1|Protein HEXIM1|Hexamethylene bis-acetamide-inducible protein 1
O00291	HIP-1|Huntingtin-interacting protein 1|Huntingtin-interacting protein I
O14979	JKT41-binding protein|AU-rich element RNA-binding factor|Heterogeneous nuclear ribonucleoprotein D-like|hnRNP D-like|hnRNP DL|Protein laAUF1
Q86YZ3	Hornerin
Q6MZM0	Hephaestin-like protein 1
O14558	HspB6|Heat shock protein beta-6|Heat shock 20 kDa-like protein p20
P01762	Ig heavy chain V-III region TRO
Q96D96	Voltage sensor domain-only protein|Hydrogen voltage-gated channel 1|Voltage-gated hydrogen channel 1
Q13261	IL-15R-alpha|IL-15 receptor subunit alpha|IL-15RA|Interleukin-15 receptor subunit alpha
Q9H9L3	Interferon-stimulated 20 kDa exonuclease-like 2
Q7Z5L9	Interferon regulatory factor 2-binding protein 2|IRF-2-binding protein 2|IRF-2BP2
Q05084	69 kDa islet cell autoantigen|Islet cell autoantigen 1|Islet cell autoantigen p69
Q14197	Peptidyl-tRNA hydrolase ICT1 mitochondrial|Immature colon carcinoma transcript 1 protein|Digestion substraction 1
P22304	Alpha-L-iduronate sulfate sulfatase|Iduronate 2-sulfatase
P38919	ATP-dependent RNA helicase DDX48|eIF4A-III|ATP-dependent RNA helicase eIF4A-3|Eukaryotic initiation factor 4A-III|Eukaryotic translation initiation factor 4A isoform 3|Eukaryotic initiation factor 4A-like NUK-34|eIF-4A-III|DEAD box protein 48|Nuclear matrix protein 265
O43432	Eukaryotic translation initiation factor 4 gamma 3|eIF-4G 3|eIF4G 3|eIF-4-gamma 3|eIF-4-gamma II
Q8IU54	IFN-lambda-1|Cytokine Zcyto21|Interleukin-29|Interferon lambda-1
O00458	Interferon-related developmental regulator 1|Nerve growth factor-inducible protein PC4
Q96ID5	Immunoglobulin superfamily member 21|IgSF21
Q9P0M4	IL-17C|Interleukin-17C|Cytokine CX2
P31785	Cytokine receptor common subunit gamma|gammaC|Interleukin-2 receptor subunit gamma|p64
A1L0T0	IlvB-like protein|Acetolactate synthase-like protein
Q9NV31	U3 small nucleolar ribonucleoprotein protein IMP3|U3 snoRNP protein IMP3|BRMS2
Q8NI35	hINADL|Pals1-associated tight junction protein|InaD-like protein|Inadl protein|Protein associated to tight junctions
Q9H160	Inhibitor of growth protein 2|p32|Inhibitor of growth 1-like protein|p33ING2
P55103	Inhibin beta C chain|Activin beta-C chain
P61371	Insulin gene enhancer protein ISL-1|Islet-1
P06756	Vitronectin receptor subunit alpha|Integrin alpha-V
A6NJ16	Putative V-set and immunoglobulin domain-containing-like protein IGHV4OR15-8|Immunoglobulin heavy variable 4 orphon 15-8|Putative V-set and immunoglobulin domain-containing protein 6
Q9Y219	Protein jagged-2|Jagged2|hJ2
Q8WYK2	Jun dimerization protein 2
P0C870	Jumonji domain-containing protein 7|JmjC domain-containing protein 7
Q9HCM3	UPF0606 protein KIAA1549
Q2M2I5	Cytokeratin-24|Keratin type I cytoskeletal 24|Keratin-24|Type I keratin-24
Q86Y46	Type-II keratin Kb36|Type II inner root sheath-specific keratin-K6irs3|Keratin-73|Cytokeratin-73|Keratin type II cytoskeletal 73
P00568	Myokinase|Adenylate kinase isoenzyme 1|ATP-AMP transphosphorylase 1|ATP:AMP phosphotransferase|Adenylate monophosphate kinase|AK 1
Q4G0X4	BTB POZ domain-containing protein KCTD21
Q9BW19	Kinesin-like protein 2|Kinesin-related protein HSET|Kinesin-like protein KIFC1
Q8NEE0	Putative uncharacterized protein KLHL30-AS1|KLHL30 antisense RNA 1
Q5VTJ3	Kelch domain-containing protein 7A
Q53GT1	Kelch-like protein 22
Q8N4N3	Kelch-like protein 36
A6PVL3	Kinocilin
P60369	High sulfur keratin-associated protein 10 3|Keratin-associated protein 10-3|Keratin-associated protein 10 3|Keratin-associated protein 18-3|Keratin-associated protein 18 3
Q3LI76	Keratin-associated protein 15-1
Q3LHN1	Keratin-associated protein 21-3
Q9BYQ0	Keratin-associated protein 9-8|Ultrahigh sulfur keratin-associated protein 9 8|Keratin-associated protein 9 8
O43790	Keratin type II cuticular Hb6|Type-II keratin Kb26|Keratin-86|Type II hair keratin Hb6|Hair keratin K2 11
P01594	Ig kappa chain V-I region AU
A6NMS7	Leucine-rich repeat-containing protein 37A
Q9GZZ8	Extracellular glycoprotein lacritin
P25391	S-laminin subunit alpha|Laminin-1 subunit alpha|Laminin-3 subunit alpha|Laminin A chain|Laminin subunit alpha-1
O95232	Luc7A|Okadaic acid-inducible phosphoprotein OA48-18|Luc7-like protein 3|Cisplatin resistance-associated-overexpressed protein|cAMP regulatory element-associated protein 1
Q5T753	Late cornified envelope protein 1E|Late envelope protein 5
O75473	G-protein coupled receptor 49|Leucine-rich repeat-containing G-protein coupled receptor 5|G-protein coupled receptor HG38|G-protein coupled receptor 67
Q68G74	LIM homeobox protein Lhx8|LIM homeobox protein 8
Q96FE5	Leucine-rich repeat and immunoglobulin domain-containing protein 1|Leucine-rich repeat neuronal protein 6A|Leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein 1|Leucine-rich repeat neuronal protein 1
Q99732	Small integral membrane protein of lysosome late endosome|p53-induced gene 7 protein|LPS-induced TNF-alpha factor|Lipopolysaccharide-induced tumor necrosis factor-alpha factor
Q9H1C0	G-protein coupled receptor 93|Lysophosphatidic acid receptor 5|LPA receptor 5|LPA-5|G-protein coupled receptor 92
Q86U10	60 kDa lysophospholipase
Q6T4P5	Lipid phosphate phosphatase-related protein type 3|PAP-2-like protein 2|Plasticity-related gene 2 protein
Q8N456	Leucine-rich repeat-containing protein 18
Q96JA1	LIG-1|Leucine-rich repeats and immunoglobulin-like domains protein 1
Q7Z2Q7	Leucine-rich repeat-containing protein 70|Synleurin
Q9Y608	LRR FLII-interacting protein 2|Leucine-rich repeat flightless-interacting protein 2
Q8N2S1	Latent-transforming growth factor beta-binding protein 4|LTBP-4
Q16553	Lymphocyte antigen 6E|Ly-6E|Retinoic acid-induced gene E protein|Thymic shared antigen 1|Stem cell antigen 2
Q567V2	Mpv17-like protein 2
Q9BQ69	MACRO domain-containing protein 1|Protein LRP16|O-acetyl-ADP-ribose deacetylase MACROD1
Q8TD90	Melanoma-associated antigen E2|Hepatocellular carcinoma-associated protein 3|MAGE-E2 antigen
P49137	MAPKAP-K2|MAPK-activated protein kinase 2|MK-2|MAPKAP kinase 2|MAP kinase-activated protein kinase 2|MK2|MAPKAPK-2
O43772	Mitochondrial carnitine acylcarnitine carrier protein|Solute carrier family 25 member 20|Carnitine acylcarnitine translocase
P15529	Trophoblast leukocyte common antigen|TLX|Membrane cofactor protein
Q5I0G3	Putative malate dehydrogenase 1B
O43513	RNA polymerase transcriptional regulation mediator subunit 7 homolog|hMED7|Mediator of RNA polymerase II transcription subunit 7|Transcriptional coactivator CRSP33|Activator-recruited cofactor 34 kDa component|Mediator complex subunit 7|Cofactor required for Sp1 transcriptional activation subunit 9
O15553	Marenostrin|Pyrin
O00255	Menin
P55001	Microfibril-associated glycoprotein 1|MFAP-2|Microfibrillar-associated protein 2
Q8IWD5	Major facilitator superfamily domain-containing protein 6-like
P10620	Microsomal GST-1|Microsomal GST-I|Microsomal glutathione S-transferase 1
Q504T8	Midnolin|Midbrain nucleolar protein
Q8TDR0	TRAF3-interacting protein 1|Microtubule-interacting protein associated with TRAF3|Interleukin-13 receptor alpha 1-binding protein 1
Q9BXW4	Microtubule-associated proteins 1A 1B light chain 3C|Microtubule-associated protein 1 light chain 3 gamma|MAP1 light chain 3-like protein 3|Autophagy-related protein LC3 C|MAP1A MAP1B light chain 3 C|Autophagy-related ubiquitin-like modifier LC3 C
Q9NYL2	MLK-like mitogen-activated protein triple kinase|Leucine zipper- and sterile alpha motif-containing kinase|Human cervical cancer suppressor gene 4 protein|Mitogen-activated protein kinase kinase kinase MLT|Sterile alpha motif- and leucine zipper-containing kinase AZK|Mixed lineage kinase-related kinase
P50281	MMP-X1|Membrane-type-1 matrix metalloproteinase|Matrix metalloproteinase-14|MMP-14|Membrane-type matrix metalloproteinase 1
Q9UBU8	MORF-related gene 15 protein|Transcription factor-like protein MRG15|Protein MSL3-1|Mortality factor 4-like protein 1
O15375	MCT 6|Solute carrier family 16 member 5|Monocarboxylate transporter 6|Monocarboxylate transporter 5
Q99549	Two hybrid-associated protein 3 with RanBPM|M-phase phosphoprotein 8
Q8NDA8	HEAT repeat-containing protein 7A|Maestro heat-like repeat-containing protein family member 1
Q49AM1	mTERF domain-containing protein 3 mitochondrial|Mitochondrial transcription termination factor 2|Mitochondrial transcription termination factor-like protein
O43439	ETO homologous on chromosome 20|MTG8-related protein 1|p85|Protein CBFA2T2|MTG8-like protein|Myeloid translocation-related protein 1
O43193	G-protein coupled receptor 38|Motilin receptor
Q13585	Melatonin-related receptor|G protein-coupled receptor 50
Q5JR59	Cardiac zipper protein|Microtubule-associated tumor suppressor candidate 2|Microtubule plus-end tracking protein TIP150
Q96DR8	Mucin-like protein 1|Protein BS106|Small breast epithelial mucin
P12524	Class E basic helix-loop-helix protein 38|Protein L-Myc-1
Q99836	Myeloid differentiation primary response protein MyD88
A7E2Y1	Myosin heavy chain 7B cardiac muscle beta isoform|Myosin cardiac muscle beta chain|Myosin-7B|Slow A MYH14|Antigen MLAA-21
Q9NP98	Protein FATZ|Filamin- actinin- and telethonin-binding protein|Myozenin-1|Calsarcin-2
Q86W24	NACHT LRR and PYD domains-containing protein 14|Nucleotide-binding oligomerization domain protein 5
P60323	Nanos homolog 3|NOS-3
A6NDD8	Neuroblastoma breakpoint family member 21
O43639	SH2 SH3 adaptor protein NCK-beta|NCK adaptor protein 2|Growth factor receptor-bound protein 4|Cytoplasmic protein NCK2
Q9HCD5	Nuclear receptor coactivator 5|NCoA-5|Coactivator independent of AF-2
Q92597	Reducing agents and tunicamycin-responsive protein|Differentiation-related gene 1 protein|Protein NDRG1|N-myc downstream-regulated gene 1 protein|Rit42|Nickel-specific induction protein Cap43
O96000	Complex I-PDSW|NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 10|NADH-ubiquinone oxidoreductase PDSW subunit
P16519	NEC 2|KEX2-like endoprotease 2|Neuroendocrine convertase 2|Prohormone convertase 2|Proprotein convertase 2
Q96PY6	Renal carcinoma antigen NY-REN-55|Never in mitosis A-related kinase 1|Serine threonine-protein kinase Nek1
Q99435	Nel-related protein 2|NEL-like protein 2|Protein kinase C-binding protein NELL2
Q14934	NF-ATc4|NFATc4|Nuclear factor of activated T-cells cytoplasmic 4|T-cell transcription factor NFAT3
Q9Y4Z2	Neurogenin-3|Protein atonal homolog 5|NGN-3|Class A basic helix-loop-helix protein 7
Q5JS37	NHL repeat-containing protein 3
Q5HYW2	NHS-like protein 2
Q86XR2	B-cell novel protein 1|Niban-like protein 2|Protein FAM129C
Q969G9	Naked-1|hNkd1|hNkd|Protein naked cuticle homolog 1
Q9UK39	Nocturnin|CCR4 protein homolog
Q8IXT1	Nitric oxide-inducible gene protein
Q8NG41	Preproprotein L7|Neuropeptide B
Q15406	Nuclear receptor subfamily 6 group A member 1|Retinoid receptor-related testis-specific receptor|Germ cell nuclear factor
O43847	Nardilysin|N-arginine dibasic convertase
O95665	Levocabastine-sensitive neurotensin receptor|NT-R-2|Neurotensin receptor type 2|NTR2
Q96KK4	Olfactory receptor 10C1|Olfactory receptor 10C2|Hs6M1-17
Q8NGY1	Olfactory receptor 10Z1|Olfactory receptor OR1-15
Q96R54	Olfactory receptor 5AX1|Olfactory receptor 14A2|Olfactory receptor OR1-31
Q8NGE2	Olfactory receptor 2AP1|Olfactory receptor OR12-9
Q8NGJ5	Olfactory receptor OR11-31|Olfactory receptor 51L1
Q8NGI2	Olfactory receptor OR11-64|Olfactory receptor 52N4
A6NM76	Olfactory receptor 6C76
O00330	Lipoyl-containing pyruvate dehydrogenase complex component X|Dihydrolipoamide dehydrogenase-binding protein of pyruvate dehydrogenase complex|Pyruvate dehydrogenase protein X component mitochondrial|E3-binding protein|proX
Q15743	Ovarian cancer G-protein coupled receptor 1|G-protein coupled receptor 68|GPR12A|Sphingosylphosphorylcholine receptor|OGR-1
Q8NG85	Olfactory receptor 2L3
Q6IEV9	Olfactory receptor OR11-136|Olfactory receptor 4C11
Q8NGD1	Olfactory receptor OR14-13|Olfactory receptor 4N2|Olfactory receptor OR14-8
Q8NGV6	Olfactory receptor 5H6|Olfactory receptor OR3-11
Q15622	Olfactory receptor 7A5|Olfactory receptor OR19-17|Olfactory receptor TPCR92
Q9GZM6	Olfactory receptor OR11-303|Olfactory receptor-like protein JCG2|Olfactory receptor 8D2
P0C7N8	Olfactory receptor 9G9
Q8TAX0	Protein odd-skipped-related 1
P61366	Musclin|Osteocrin
Q9NWU1	Beta-ketoacyl-ACP synthase|3-oxoacyl-[acyl-carrier-protein] synthase mitochondrial
Q9Y5P8	PP2A subunit B isoform PR48|Serine threonine-protein phosphatase 2A regulatory subunit B'' subunit beta|Protein phosphatase 2A 48 kDa regulatory subunit
P39877	PLA2-10|Group V phospholipase A2|Calcium-dependent phospholipase A2|Phosphatidylcholine 2-acylhydrolase 5
Q13310	Inducible poly A -binding protein|Polyadenylate-binding protein 4|Poly A -binding protein 4|PABP-4|Activated-platelet protein 1
P18509	Pituitary adenylate cyclase-activating polypeptide|PACAP
P41586	Pituitary adenylate cyclase-activating polypeptide type I receptor|PACAP-R1|PACAP-R-1|PACAP type I receptor
Q8N7H5	Pancreatic differentiation protein 2|RNA polymerase II-associated factor 1 homolog|hPAF1
Q5JQF8	RNA-binding motif protein 32|RNA-binding protein 32|Polyadenylate-binding protein 1-like 2
Q9NVV4	PAP|PAP-associated domain-containing protein 1|Poly A RNA polymerase mitochondrial|Polynucleotide adenylyltransferase|Terminal uridylyltransferase 1|mtPAP
Q9BWT3	PAP-gamma|Polynucleotide adenylyltransferase gamma|SRP RNA 3'-adenylating enzyme|Neo-poly A polymerase|Poly A polymerase gamma
Q9HBI1	Affixin|Beta-parvin
Q9BZA7	Protocadherin on the X chromosome|Protocadherin-11 X-linked|Protocadherin-11|Protocadherin-S
Q9Y5H1	PCDH-gamma-A2|Protocadherin gamma-A2
P35558	Phosphoenolpyruvate carboxykinase cytosolic [GTP]|Phosphoenolpyruvate carboxylase|PEPCK-C
P48539	Purkinje cell protein 4|Brain-specific antigen PCP-4|Brain-specific polypeptide PEP-19
Q9Y5Y4	G-protein coupled receptor 44|Prostaglandin D2 receptor 2|Chemoattractant receptor-homologous molecule expressed on Th2 cells
Q8WUM4	ALG-2-interacting protein X|Programmed cell death 6-interacting protein|Hp95|PDCD6-interacting protein|ALG-2-interacting protein 1
P16499	Rod cGMP-specific 3' 5'-cyclic phosphodiesterase subunit alpha|GMP-PDE alpha|PDE V-B1
P30086	Prostatic-binding protein|HCNPpp|Phosphatidylethanolamine-binding protein 1|Raf kinase inhibitor protein|Neuropolypeptide h3|PEBP-1
Q9H1Q7	PC-esterase domain-containing protein 1A|Protein FAM113A|Sarcoma antigen NY-SAR-23
Q7Z412	Peroxin-26|Peroxisome assembly protein 26
Q9H720	PGAP2-interacting protein|Cell wall biogenesis protein 43 C-terminal homolog
P09619	Platelet-derived growth factor receptor beta|Beta-type platelet-derived growth factor receptor|PDGF-R-beta|Platelet-derived growth factor receptor 1|PDGFR-beta|CD140 antigen-like family member B|Beta platelet-derived growth factor receptor
Q8NBL1	CAP10-like 46 kDa protein|Myelodysplastic syndromes relative protein|Protein O-glucosyltransferase 1|KTEL motif-containing protein 1
Q96KR7	Phosphatase and actin regulator 3|Scaffold-associated PP1-inhibiting protein
O43692	PI-15|25 kDa trypsin inhibitor|Peptidase inhibitor 15|SugarCrisp|Cysteine-rich secretory protein 8
A4QPH2	Putative phosphatidylinositol 4-kinase alpha-like protein P2
Q9NRD5	PRKCA-binding protein|Protein kinase C-alpha-binding protein|Protein interacting with C kinase 1
O95427	GPI ethanolamine phosphate transferase 1|Phosphatidylinositol-glycan biosynthesis class N protein|MCD4 homolog
P0C851	Phosphoinositide-interacting protein
Q96PX9	Pleckstrin homology domain-containing family G member 4B|PH domain-containing family G member 4B
Q53H76	Phospholipase A1 member A|Phosphatidylserine-specific phospholipase A1
Q9HBJ0	Placenta-specific protein 1
Q9Y263	PLA2P|PLAP|Phospholipase A-2-activating protein
Q02325	Plasminogen-related protein B|Plasminogen-like protein B
O15031	MM1|Plexin-B2
Q96PV4	Paraneoplastic antigen-like protein 5|Tumor antigen BJ-HCC-25
P78424	Retina-derived POU domain factor 1|POU domain class 6 transcription factor 2
Q8NA72	Protein of centriole 5|Centrosomal protein POC5
P63135	HERV-K III Pol protein|HERV-K102 Pol protein|HERV-K_1q22 provirus ancestral Pol protein
Q13427	Peptidyl-prolyl isomerase G|Cyclophilin G|PPIase G|CASP10|Peptidyl-prolyl cis-trans isomerase G|Clk-associating RS-cyclophilin|Rotamase G
Q5R3F8	Protein phosphatase 1 regulatory subunit 29|Leucine-rich repeat-containing protein 62|Leucine-rich repeat and fibronectin type-III domain-containing protein 6|Extracellular leucine-rich repeat and fibronectin type III domain-containing protein 2
Q5JRX3	Presequence protease mitochondrial|hPreP|Pitrilysin metalloproteinase 1
O43900	Prickle-like protein 3|LIM domain only protein 6|Triple LIM domain protein 6
E7EW31	Proline-rich basic protein 1
P04280	Basic salivary proline-rich protein 1|Salivary proline-rich protein
Q6MZQ0	Proline-rich protein 5-like|Protein observed with Rictor-2
Q8N3Z0	Inactive serine protease 35
Q9UQ74	Pregnancy-specific beta-1-glycoprotein 8|PSBG-8|PS-beta-G-8|Pregnancy-specific glycoprotein 8
P10586	Receptor-type tyrosine-protein phosphatase F|Leukocyte common antigen related
Q5TGL8	PX domain-containing protein 1
Q9NP90	Rab-9-like protein|Ras-related protein Rab-9B
Q8NFJ5	Retinoic acid-induced gene 1 protein|G-protein coupled receptor family C group 5 member A|Orphan G-protein-coupling receptor PEIG-1|Retinoic acid-induced protein 3
P10826	HBV-activated protein|Retinoic acid receptor beta|RAR-epsilon|RAR-beta|Nuclear receptor subfamily 1 group B member 2
Q02833	HRAS1-related cluster protein 1|Ras association domain-containing protein 7
O95294	RasGAP-activating-like protein 1
Q15907	GTP-binding protein YPT3|Ras-related protein Rab-11B
P0C0E4	Ras-related protein Rab-40A-like|Ras-like GTPase
P49792	Ran-binding protein 2|358 kDa nucleoporin|p270|Nucleoporin Nup358|E3 SUMO-protein ligase RanBP2|Nuclear pore complex protein Nup358
P61572	HERV-K C19 Rec protein|HERV-K_19q12 provirus Rec protein
P09455	Cellular retinol-binding protein I|Cellular retinol-binding protein|Retinol-binding protein 1
P48378	Regulatory factor X 2|DNA-binding protein RFX2
Q86X27	Ras-specific guanine nucleotide-releasing factor RalGPS2|Ral GEF with PH domain and SH3-binding motif 2|RalA exchange factor RalGPS2
P49802	RGS7|Regulator of G-protein signaling 7
Q96D21	GTP-binding protein Rhes|Tumor endothelial marker 2|Ras homolog enriched in striatum
Q53QZ3	Rho GTPase-activating protein 15|Rho-type GTPase-activating protein 15|ArhGAP15
O43353	RIP-like-interacting CLARP kinase|Receptor-interacting serine threonine-protein kinase 2|Tyrosine-protein kinase RIPK2|Receptor-interacting protein 2|CARD-containing interleukin-1 beta-converting enzyme-associated kinase
P84098	60S ribosomal protein L19
P36578	60S ribosomal protein L1|60S ribosomal protein L4
P05386	60S acidic ribosomal protein P1
Q6P161	MRP-L54|L54mt|39S ribosomal protein L54 mitochondrial
Q8N8N0	E3 ubiquitin-protein ligase RNF152|RING finger protein 152
Q9NXI6	RING finger protein 186
P62875	RNA polymerases I II and III subunit ABC5|DNA-directed RNA polymerases I II and III subunit RPABC5|RNA polymerase II 7 6 kDa subunit|DNA-directed RNA polymerase III subunit L|RPB10 homolog
Q96S79	Ras-like protein VTS58635|Ras-like protein family member 10B|Ras-related protein 17
P82912	28S ribosomal protein S11 mitochondrial|S11mt|Cervical cancer proto-oncogene 2 protein|MRP-S11
Q92552	MRP-S27|S27mt|28S ribosomal protein S27 mitochondrial
Q9BZR6	Nogo receptor|Nogo-66 receptor|Reticulon-4 receptor
Q96T51	La-binding protein 1|FYVE-finger protein EIP1|Rab4-interacting protein|RUN and FYVE domain-containing protein 1|Zinc finger FYVE domain-containing protein 12
Q96NL0	Rap2-binding protein 9|RUN domain-containing protein 3B|Rap2-interacting protein 9
Q6Q0C1	Solute carrier family 25 member 47|Hepatocellular carcinoma down-regulated mitochondrial carrier protein
P78381	UDP-galactose translocator|Solute carrier family 35 member A2|UDP-galactose transporter
Q8N357	ANT2-binding protein|Transport and Golgi organization 9 homolog|Solute carrier family 35 member F6
Q8TBB6	Probable cationic amino acid transporter|Solute carrier family 7 member 14
Q9NTJ5	Phosphatidylinositide phosphatase SAC1|Suppressor of actin mutations 1-like protein
Q96LT4	Ceramide phosphoethanolamine synthase|Sterile alpha motif domain-containing protein 8|SMSr|Sphingomyelin synthase-related protein 1
Q8IVN8	RPE-spondin|Somatomedin-B and thrombospondin type-1 domain-containing protein
P31639	Sodium glucose cotransporter 2|Na + glucose cotransporter 2|Solute carrier family 5 member 2|Low affinity sodium-glucose cotransporter
P13521	Secretogranin-2|Chromogranin-C|Secretogranin II
Q9UQR0	Sex comb on midleg-like protein 2
Q9BYC2	3-oxoacid CoA-transferase 2A|Succinyl-CoA:3-ketoacid coenzyme A transferase 2 mitochondrial|Testis-specific succinyl-CoA:3-oxoacid CoA-transferase
A6NFY7	SDH assembly factor 1|Succinate dehydrogenase assembly factor 1 mitochondrial|LYR motif-containing protein 8
Q8NCE0	tRNA-splicing endonuclease subunit Sen2|tRNA-intron endonuclease Sen2
O95562	Vesicle transport protein SFT2B|SFT2 domain-containing protein 2
O43556	Epsilon-sarcoglycan|Epsilon-SG
Q96DD7	Transmembrane protein 58|Protein shisa-4
Q6ZMC9	Sialic acid-binding Ig-like lectin 15|Siglec-15|CD33 antigen-like 3
Q15475	Sine oculis homeobox homolog 1|Homeobox protein SIX1
Q9UIB8	SLAM family member 5|Hly9-beta|Cell surface antigen MAX 3|Signaling lymphocytic activation molecule 5|Leukocyte differentiation antigen CD84
Q68CJ6	Speckled-like pattern in the germinal center|Nuclear GTPase SLIP-GC
Q15796	SMAD family member 2|Mothers against DPP homolog 2|Mothers against decapentaplegic homolog 2|Mad-related protein 2|JV18-1|MAD homolog 2
Q14683	SMC-1-alpha|SMC protein 1A|SMC-1A|Sb1 8|Structural maintenance of chromosomes protein 1A
P35237	Serpin B6|Cytoplasmic antiproteinase|Peptidase inhibitor 6|Placental thrombin inhibitor
Q495Y7	Speedy protein E7 pseudogene|Putative speedy protein E7
Q8NA61	Spermatid-associated protein|Protein chibby homolog 2
Q96I25	45 kDa-splicing factor|Splicing factor 45|RNA-binding motif protein 17
Q99865	Protein DXF34|Spindlin-like protein 2A|Spindlin-2A
Q8WWL2	Protein spire homolog 2|Spir-2
Q9NZQ3	Dia-interacting protein 1|54 kDa VacA-interacting protein|WASP-interacting SH3-domain protein|NCK-interacting protein with SH3 domain|AF3p21|90 kDa SH3 protein interacting with Nck|54 kDa vimentin-interacting protein|SH3 adapter protein SPIN90|Wiskott-Aldrich syndrome protein-interacting protein|Diaphanous protein-interacting protein
Q13103	Spp-24|Secreted phosphoprotein 2|Secreted phosphoprotein 24
Q7Z698	Spred-2|Sprouty-related EVH1 domain-containing protein 2
